Names
BSJK
HTRB
JAGG
BSJM
STWD
INN
FTAI
IBN
GMRE
NEO
LX
AL
HTGC
COOP
PFSI
BABA
CNC
ICE
VICI
ALLY
ARCC
SNPS
FHN
HDB
NRZ
PBR.A
EQIX
CI
EVER
OCSL
MGP
BBD
KMX
SKYW
GLPI
C
SE
V
LADR
IIPR
GOOD
BNS
NMIH
LAND
PYPL
CLLDY
PLD
MA
HASI
FISV
COLD
INFY
AGNC
BIP
EHTH
HQY
BLK
KKR
CFG
ANTM
BIDU
TWO
STAG
SYF
AMT
TRUP
BDORY
VWAGY
COF
MPW
BAM
SLM
INVH
CODI
MT
FNF
BAESY
SIEGY
MS
TD
SPGI
DHI
TRTX
BX
BPY
EFC
DE
RC
DOC
RMBS
OUT
BMWYY
FRT
NLY
ACN
JPM
APLE
DFS
GE
MET
TSCDY
ING
NAVI
MUFG
CPRX
CRBP
VKTX
EVRI
INSG
RIGL
MTNB
GRWG
OVID
ADMA
KTOS
CBAY
TBIO
AUPH
MNLO
MRNS
MEIP
PRPL
AQST
XFOR
EXAS
HARP
BDSI
APTO
TGTX
HRTX
IOVA
ALEC
MRSN
BTAI
PHAS
SIEN
RETA
LOVE
CALA
CYTK
FIXX
HTGC
AXSM
FLXN
BILI
LHX
ICE
GWPH
ACAD
ARCC
SNPS
MOMO
RNG
TCEHY
GLUU
CHNG
ARCT
AES
KPTI
DHR
ADVM
WIX
LVGO
RUN
LLNW
WIFI
RCUS
ITCI
BSX
GOOGL
MSFT
CRM
GOOG
CARA
MYOV
LITE
CRNC
RHHBY
APPS
MESO
SELB
TAK
DTIL
ALNA
EBS
PS
ZIOP
SE
FB
UBER
APHA
TSM
DD
LRCX
UBX
DT
SNDX
OSMT
TRIL
HUYA
PYPL
IMMU
DOYU
MA
NOG
FTAI
TALO
PWR
PE
TOT
PSX
EURN
GLNG
EPD
PXD
FANG
CNQ
MTZ
AES
KRP
COP
CRK
PBR.A
WPX
PDCE
ESTE
NESR
VLO
PBA
LNG
CXO
DY
WMB
GTLS
DD
AMRC
BKR
SU
VNOM
NFE
MPC
PBR
ERF
NGG
CEO
ENB
SUBCY
MKSI
ITOCY
HLX
NGVT
INSW
RWEOY
FTI
TECK
MR
WHD
OISHY
WOPEY
TCP
EQT
HON
FLNG
ITT
CVX
TRP
EOG
PAGP
CFX
XEC
VEDL
SIEGY
PAA
PSXP
DVN
ET
CIG
CIG.C
ETRN
SRE
UGP
HCC
NFG
GPRK
HES
FCX
SWK
SLB
LUKOY
NI
FRO
SUN
FTS
LNT
EXP
GE
SOI
AEE
MPLX
ETR
BHP
EONGY
NEX
KMI
IBN
PFSI
ISBC
ABCB
FBC
KB
LBAI
PGC
QCRH
ALLY
SBRCY
FHN
SMFG
HDB
STL
FNB
QIWI
QTWO
BBD
SHG
IBTX
C
NABZY
ARES
V
BNS
AX
TSC
ESNT
RBNC
SMBK
FIS
MA
PPERY
EEFT
FISV
SBNY
WF
TCF
PNFP
INFY
AMP
BLK
KKR
CFG
SYF
BDORY
SNV
HOMB
VWAGY
COF
SLM
WAL
FAF
WSBC
FIBK
MFC
MS
TD
RC
NCR
EBKDY
CATM
WTFC
BANR
SSB
NLY
WBS
BKRKY
JPM
DFS
OCFC
SIVB
SWDBY
TSCDY
ANZBY
ING
NAVI
MUFG
VLY
LYG
FITB
GS
BUSE
BAC
IFS
EPAY
BCS
BAP
BKU
UBS
RF
ITUB
AVAL
PACW
NTB
EVR
EVTC
BRKL
FMBI
EVRI
INSG
SFTBY
LIVX
HCAT
NPSNY
AVLR
ASUR
MTBC
SKM
SY
UPLD
GTN
SAIC
VNET
BABA
ARCC
J
SNPS
RPD
MOMO
RNG
EVBG
TCEHY
TLK
SNE
DAO
CHNG
DHR
SVMK
AMZN
WIX
LVGO
LLNW
WIFI
BAND
EQIX
GOOGL
MSFT
CRM
GOOG
LITE
CRNC
LPSN
QIWI
GDDY
CSGP
ANGI
PS
DGII
FICO
SNX
HOLI
GDS
SE
VIPS
MDLA
RAMP
PHR
JD
ATVI
FB
UBER
DT
CHL
KEYS
LAUR
CMBM
MIME
TENB
QTS
TRHC
BKR
IQV
HUYA
NTES
FIS
GPN
DOYU
PING
BZUN
PEGA
LSCC
EEFT
FISV
APTV
DTEGY
CIEN
VRNS
VG
NTTYY
RYAAY
TMO
MTNOY
PFPT
KT
INFY
NOW
REAL
EHTH
NOG
NOVA
REGI
FTAI
AZRE
DQ
TALO
CKHUY
ACA
PE
TOT
PSX
SNPS
PXD
VST
FANG
CNQ
MTZ
FMC
AES
RUN
COP
CRK
PBR.A
WPX
PDCE
ESTE
NESR
ITRI
VLO
LNG
CXO
ACSAY
WMB
TPIC
GTLS
AJG
DD
GPRE
KEYS
AMRC
RIO
METC
TENB
SRTS
ICFI
SU
VNOM
TTDKY
NFE
ASH
MPC
PBR
ERF
CEO
ENB
NRG
HASI
BG
ITOCY
MITSY
PLUG
HLX
UNVR
BIP
KKR
RWEOY
EXC
FTI
MR
MIELY
INFO
OISHY
WOPEY
BAM
JBL
HTHIY
STN
EQT
FLNG
ITT
CVX
TRP
EOG
PAGP
XEC
EMN
PSN
ACH
SIEGY
EIX
NILSY
DVN
ET
BX
CIG
CIG.C
SRE
UGP
CSWC
FUV
MSGS
NXST
GTN
GHG
ASPU
GTN.A
ARCC
WH
SNE
TTNDY
HCM
AMZN
MLCO
LSXMA
PTON
MSFT
VAC
LSXMK
TAL
SNX
DD
KEYS
LKQ
NJDCY
NVDA
FUN
LSCC
WYND
AAN
MU
FUJIY
ATUS
PENN
QSR
IIVI
TMHC
FTDR
VWAGY
NTDOY
BC
HON
SPB
SERV
RACE
TPX
GPK
IMBBY
BCAUY
CHTR
AAPL
HAS
SKY
LILAK
AFYA
IMOS
BMWYY
SWK
LBTYB
LBTYK
LBTYA
DENN
DIN
MBUU
LILA
FWONA
MTH
ROKU
NOK
CMPGY
DNZOY
SEAS
ON
WW
TGNA
FWONK
PBH
COST
BLMN
LGF.A
LGF.B
RRR
PQG
TCOM
STAY
RPM
WWE
DIS
FOX
IHRT
CL
WGO
FOXA
MCFT
LOCO
DOOO
MHGVY
TPH
LEN.B
PII
ADMA
FUV
CYRX
CDXS
ATNX
HSC
ACA
STRO
BABA
ACAD
ARCC
J
SNE
MDLZ
RVNC
FMC
ELY
VIAV
CSL
BSX
MSFT
HMC
LITE
RGEN
VLO
TOELY
EBS
PATK
TPIC
GTLS
GM
NKE
TSM
LRCX
PI
KEYS
CRL
TTDKY
IMMU
NJDCY
JHX
TKR
KO
NVDA
GOOS
AAN
OSB
MKSI
APTV
MCHP
MRK
CIEN
PLUG
TXMD
AMAT
AEM
BLD
CTLT
PM
AME
ABT
DXCM
GD
NOC
ABBV
STM
FTI
IIVI
ACMR
AZPN
MRVL
MAS
YETI
JBL
HTHIY
TWNK
BLDR
JNJ
HON
KRNT
ICHR
SPXC
CR
ITT
CVX
ASX
ADI
FCAU
BMY
CFX
NXPI
XPO
WBT
EMN
ADNT
ACH
ENTG
TPX
SIEGY
VRTX
WETF
VOO
SPY
SPHD
VTI
QQQ
NRGU
VYM
MJ
GLD
JETS
SLV
SPYD
ARKK
BOTZ
DFEN
VNQ
DIA
VGT
IAU
SPYG
REML
ICLN
XLK
THCX
VWO
GDX
UVXY
YOLO
VOOG
SCHD
TMFC
BND
VXUS
LIT
FIVG
SDIV
VUG
VIG
XLE
TAN
ARKW
DIV
XLF
UPRO
DRIP
IVV
ARKF
VEA
VT
SPXU
NOBL
SOXL
SRET
ARKQ
VTV
FAS
ARKG
TNA
ROBO
VYMI
XBI
IWM
VXX
FTEC
TLT
TECL
VDE
ESPO
GLDM
BNO
GDXJ
DGRO
NERD
SPYV
SKYY
FAN
SCHB
CLOU
VOOV
USOI
XLV
EEM
BLOK
HACK
PEY
MGK
FDN
XLU
IBB
QYLD
SDY
SCHH
VHT
SPLV
FNGU
KBWD
VIXY
SMH
SH
SY
MOMO
FB
NTES
YEXT
HUBS
SNAP
WB
SINA
IQ
TWTR
MARK
BLIN
LEE
EVC
HCHC
SOCL
MOXC
IPDN
WHLM
LOV
SRAX
SRT
MTSL
CPRX
CRBP
VKTX
RIGL
MTNB
OVID
ADMA
CBAY
TBIO
AUPH
MNLO
MRNS
MEIP
AQST
GMRE
XFOR
EXAS
HARP
GH
BDSI
APTO
TGTX
HRTX
IOVA
ALEC
MRSN
BTAI
NEO
PHAS
SIEN
RETA
CALA
CYRX
CYTK
FIXX
AXSM
FLXN
HCAT
CDXS
PRQR
ATNX
BCEL
ARNA
CGEN
KURA
IDRA
GOSS
GTHX
ORTX
AGTC
BLFS
APLT
SBBP
INSM
KALA
NCNA
PRVB
TXG
SRPT
CNC
GWPH
ACAD
ARCC
ARVN
CHNG
ARCT
KPTI
DHR
ADVM
VIAV
LVGO
RCUS
ITCI
PTON
BSX
CI
CARA
MYOV
EPZM
FATE
KIN
KOD
RHHBY
MESO
SELB
TAK
DTIL
ALNA
EBS
ZIOP
GRTS
LH
AVTR
APHA
IIPR
DD
UBX
SNDX
PGNY
OSMT
EVRI
LIVX
MSGS
BABA
BILI
VICI
SNE
GLUU
AMZN
MLCO
LLNW
LSXMA
MSFT
LSXMK
MGP
SE
ATVI
LVS
AAWW
HUYA
NTES
DOYU
NVDA
TIGO
ZNGA
HPP
KT
IMAX
TTWO
PENN
TME
ZBH
NTDOY
MAS
CMCSA
FIVE
WYNN
RCI
RACE
CHTR
HAS
OUT
CSWC
ADSK
TKC
EA
LYV
FWONA
NFLX
CMPGY
SEAS
SNN
RHP
FWONK
TPVG
DOX
COST
LGF.A
LGF.B
RRR
CCEP
STBFY
BYD
WB
SLAB
WWE
SIRI
DIS
FOX
IHRT
FOXA
SOHU
DOOO
ABM
IQ
TEF
LOGI
ARMK
DISCA
SYNA
SIX
GOGO
SBGI
NWSA
IPG
MAT
SGMS
NWS
EPR
PBSFY
BBY
RCL
IGT
VZ
T
SWGAY
MGM
PCRFY
AZUL
PLAY
CPRX
CRBP
VKTX
RIGL
MTNB
ADMA
CBAY
AUPH
MNLO
MRNS
AQST
BDSI
TGTX
HRTX
ALEC
BTAI
NEO
RETA
CYTK
AXSM
FLXN
CDXS
PRQR
ATNX
BCEL
ARNA
KURA
IDRA
GTHX
ORTX
APLT
SBBP
INSM
KALA
PRVB
PIRS
MYOK
GMDA
AVDL
ARDX
CCXI
KRTX
DRNA
MTEM
APTX
ZLAB
EIGR
IGMS
PRNB
NLTX
ALBO
KALV
ASND
MIRM
SWTX
STRO
CYAD
IPHA
SRPT
GWPH
ACAD
MRTX
ARVN
ZYME
KPTI
BHVN
YMAB
RCUS
ITCI
AUTL
CARA
MYOV
EPZM
FATE
KIN
KOD
RGEN
AXGT
RTRX
RHHBY
MESO
SELB
TAK
ALNA
EBS
ZIOP
GLMD
ETNB
CLLS
LH
OSMT
ZGNX
AERI
VRCA
SPRO
JAZZ
XLRN
TRHC
CRL
IQV
STWD
INN
GMRE
PCH
PSTL
VICI
ADC
NRZ
ARE
GRP=
EQIX
MGP
GLPI
LADR
IIPR
GOOD
LAND
CTT
SBAC
QTS
PLD
HPP
COLD
CPT
AGNC
TWO
STAG
AMT
NXRT
MPW
INVH
FCPT
SUI
HTA
TRTX
RC
DOC
OUT
KREF
ELS
HIW
FRT
NLY
ACC
APLE
OFC
BXP
EPRT
TRNO
RHP
GNL
DRE
MNR
CIO
CONE
SAFE
KRC
REG
CHCT
O
WY
DLR
AMH
STOR
PEAK
DEA
PGRE
GTY
LSI
CCI
NNN
RLJ
HST
WRI
AVB
PMT
CTRE
FR
SPG
SRC
BRG
WELL
OHI
WPC
NSA
DEI
BTLCY
ROIC
RPAI
RYN
IRET
UDR
EPR
GPMT
BXMT
XHR
EXR
AIV
WRE
REXR
BTG
USAS
CYRX
HSC
SA
ACA
PKX
VALE
PSX
MAG
KPTI
ARE
KRP
CSL
GNK
VLO
PATK
AVTR
IIPR
DD
SILV
TMQ
RIO
NOA
MNRL
METC
SU
TTDKY
JHX
TKR
MPC
PBR
BERY
ITOCY
PLUG
AMAT
AEM
NGVT
BLD
FUJIY
GRA
AME
TROX
IIVI
TECK
BWXT
MAS
BC
CCJ
HTHIY
BLDR
BAYRY
SDVKY
CODI
MT
MMX
CR
CRH
ITT
CVX
ASX
SUM
NEM
PAAS
VEDL
EMN
ACH
ENTG
AGI
NILSY
DVN
WPM
SSRM
DE
SCPL
NVST
HES
VMC
FCX
OSK
ADM
COHR
TRQ
DNN
ASGLY
GMS
EXP
MOS
GOLD
HD
GFI
HUN
BHP
NDSN
CE
KGC
EGO
WCC
ORLY
BP
